user_id,activity_date,login_hour,file_access_count,email_sent_count,device_used,session_duration_minutes,failed_login_attempts,anomaly_label,is_anomaly,is_weekend,off_hours_activity,login_hour_deviation,daily_activity_volume,files_per_email_ratio,user_avg_file_access,user_avg_email_sent,user_avg_login_hour,user_activity_days,file_access_user_delta,email_sent_user_delta,login_hour_user_delta,anomaly_score,predicted_anomaly,risk_level
U0049,2025-01-12,7,19,20.0,desktop,254.8,0,0,0,1,1,2,39.0,0.9047619047619048,24.428571428571427,18.857142857142858,11.428571428571429,13,-5.428571428571427,1.1428571428571423,4.428571428571429,-0.07196776253935366,0,Low
U0106,2025-01-04,5,18,14.0,laptop,202.0,1,0,0,1,1,4,32.0,1.2,31.666666666666668,17.727272727272727,10.166666666666666,12,-13.666666666666668,-3.7272727272727266,5.166666666666666,-0.07200341006402244,0,Low
U0218,2025-02-09,12,20,10.0,vpn,236.3,0,0,0,1,0,3,30.0,1.8181818181818181,19.857142857142858,11.714285714285714,9.142857142857142,7,0.14285714285714235,-1.7142857142857135,2.8571428571428577,-0.07204228102852944,0,Low
U0038,2025-03-16,13,15,20.0,desktop,90.1,1,0,0,1,0,4,35.0,0.7142857142857143,27.142857142857142,19.142857142857142,9.142857142857142,7,-12.142857142857142,0.8571428571428577,3.8571428571428577,-0.07217676251853722,0,Low
U0157,2025-03-20,8,20,14.0,unknown,194.8,0,0,0,0,0,1,34.0,1.3333333333333333,28.0,16.785714285714285,10.214285714285714,14,-8.0,-2.7857142857142847,2.2142857142857135,-0.07230264628670158,0,Low
U0181,2025-02-16,11,12,12.0,vpn,157.3,1,0,0,1,0,2,24.0,0.9230769230769231,22.857142857142858,15.285714285714286,10.0,7,-10.857142857142858,-3.2857142857142865,1.0,-0.07232263671389316,0,Low
U0339,2025-03-07,9,15,11.0,vpn,143.3,1,0,0,0,0,0,26.0,1.25,19.714285714285715,13.428571428571429,8.714285714285714,6,-4.714285714285715,-2.428571428571429,0.2857142857142865,-0.07236244211470838,0,Low
U0144,2025-02-01,11,21,9.0,vpn,184.4,0,0,0,1,0,2,30.0,2.1,34.0,22.22222222222222,13.3,10,-13.0,-13.222222222222221,2.3000000000000007,-0.07255921830633383,0,Low
U0194,2025-01-12,15,23,9.0,laptop,204.0,1,0,0,1,0,2,32.0,2.3,25.8125,15.133333333333333,9.0,16,-2.8125,-6.133333333333333,6.0,-0.07259188853634069,0,Low
U0062,2025-03-20,11,17,13.0,vpn,120.0,0,0,0,0,0,2,30.0,1.2142857142857142,38.0,22.583333333333332,11.416666666666666,12,-21.0,-9.583333333333332,0.4166666666666661,-0.07265735858311023,0,Low
U0161,2025-02-07,5,26,20.0,desktop,173.0,1,0,0,0,1,4,46.0,1.2380952380952381,21.6,16.2,9.3,10,4.399999999999999,3.8000000000000007,4.300000000000001,-0.07274241603276116,0,Low
U0106,2025-03-31,9,26,27.0,desktop,79.5,1,0,0,0,0,0,53.0,0.9285714285714286,31.666666666666668,17.727272727272727,10.166666666666666,12,-5.666666666666668,9.272727272727273,1.166666666666666,-0.07309681260048945,0,Low
U0329,2025-02-24,10,23,22.0,vpn,82.6,1,0,0,0,0,1,45.0,1.0,19.714285714285715,15.428571428571429,11.0,7,3.2857142857142847,6.571428571428571,1.0,-0.07313271841299784,0,Low
U0337,2025-03-18,10,24,,desktop,131.5,0,0,0,0,0,1,24.0,24.0,26.2,18.25,12.0,5,-2.1999999999999993,-18.25,2.0,-0.0731866266941586,0,Low
U0111,2025-02-18,10,22,15.0,unknown,268.7,1,0,0,0,0,1,37.0,1.375,26.0,19.545454545454547,10.0,10,-4.0,-4.545454545454547,0.0,-0.07319599618503442,0,Low
U0160,2025-03-14,9,25,8.0,vpn,264.1,2,0,0,0,0,0,33.0,2.7777777777777777,22.375,15.75,10.125,7,2.625,-7.75,1.125,-0.07340852265685632,0,Low
U0257,2025-03-08,14,16,14.0,vpn,152.8,1,0,0,1,0,3,30.0,1.0666666666666667,26.818181818181817,22.9,10.545454545454545,10,-10.818181818181817,-8.899999999999999,3.454545454545455,-0.0736590617783458,0,Low
U0288,2025-01-25,11,16,17.0,laptop,148.6,1,0,0,1,0,2,33.0,0.8888888888888888,39.42857142857143,31.714285714285715,11.428571428571429,7,-23.42857142857143,-14.714285714285715,0.4285714285714288,-0.0737274794483348,0,Low
U0086,2025-03-22,7,21,11.0,laptop,89.6,0,0,0,1,1,2,32.0,1.75,30.235294117647058,19.176470588235293,10.705882352941176,16,-9.235294117647058,-8.176470588235293,3.7058823529411757,-0.0739254071202538,0,Low
U0104,2025-03-02,7,25,10.0,desktop,234.0,3,0,0,1,1,2,35.0,2.272727272727273,26.22222222222222,15.222222222222221,8.555555555555555,9,-1.2222222222222214,-5.222222222222221,1.5555555555555554,-0.07398240017481278,0,Low
U0267,2025-02-03,12,24,,desktop,162.9,1,0,0,0,0,3,24.0,24.0,26.0,15.5,10.454545454545455,10,-2.0,-15.5,1.545454545454545,-0.07399302884745657,0,Low
U0267,2025-03-05,12,24,11.0,unknown,186.7,0,0,0,0,0,3,35.0,2.0,26.0,15.5,10.454545454545455,10,-2.0,-4.5,1.545454545454545,-0.07402282957027717,0,Low
U0344,2025-01-10,9,19,15.0,unknown,134.6,0,0,0,0,0,0,34.0,1.1875,21.3,14.8,9.7,10,-2.3000000000000007,0.1999999999999993,0.6999999999999993,-0.07420340485832427,0,Low
U0183,2025-03-15,7,30,29.0,laptop,230.5,1,0,0,1,1,2,59.0,1.0,29.375,18.125,9.625,8,0.625,10.875,2.625,-0.07453891359045184,0,Low
U0267,2025-02-03,9,19,12.0,unknown,197.1,1,0,0,0,0,0,31.0,1.4615384615384615,26.0,15.5,10.454545454545455,10,-7.0,-3.5,1.454545454545455,-0.07469967295449292,0,Low
U0294,2025-02-16,9,15,10.0,desktop,233.8,0,0,0,1,0,0,25.0,1.3636363636363635,37.09090909090909,23.454545454545453,10.909090909090908,10,-22.090909090909093,-13.454545454545453,1.9090909090909083,-0.07478909574146142,0,Low
U0159,2025-02-03,11,27,20.0,unknown,152.4,0,0,0,0,0,2,47.0,1.2857142857142858,29.916666666666668,22.166666666666668,9.916666666666666,10,-2.916666666666668,-2.166666666666668,1.083333333333334,-0.07489173207108296,0,Low
U0079,2025-01-24,7,17,16.0,desktop,191.1,0,0,0,0,1,2,33.0,1.0,18.5,14.5,8.0,2,-1.5,1.5,1.0,-0.07493195966173954,0,Low
U0194,2025-03-31,7,36,16.0,laptop,125.0,1,0,0,0,1,2,52.0,2.1176470588235294,25.8125,15.133333333333333,9.0,16,10.1875,0.8666666666666671,2.0,-0.07493228463375051,0,Low
U0034,2025-02-01,7,32,10.0,laptop,190.8,2,0,0,1,1,2,42.0,2.909090909090909,30.727272727272727,22.09090909090909,8.727272727272727,11,1.2727272727272734,-12.09090909090909,1.7272727272727266,-0.07493581302007135,0,Low
U0297,2025-01-10,7,19,13.0,desktop,149.9,0,0,0,0,1,2,32.0,1.3571428571428572,33.75,24.5,13.5,8,-14.75,-11.5,6.5,-0.07512585557170465,0,Low
U0249,2025-01-05,7,23,13.0,laptop,83.5,1,0,0,1,1,2,36.0,1.6428571428571428,22.25,10.0,9.75,4,0.75,3.0,2.75,-0.07528174604764515,0,Low
U0296,2025-01-24,10,23,10.0,unknown,157.9,0,0,0,0,0,1,33.0,2.090909090909091,21.636363636363637,12.6,9.545454545454545,10,1.3636363636363633,-2.5999999999999996,0.45454545454545503,-0.07554628383459089,0,Low
U0326,2025-02-11,6,22,6.0,desktop,211.3,0,0,0,0,1,3,28.0,3.142857142857143,20.6,11.5,9.4,10,1.3999999999999986,-5.5,3.4000000000000004,-0.07560947932343509,0,Low
U0011,2025-03-24,7,20,,laptop,,1,0,0,0,1,2,20.0,20.0,21.125,15.571428571428571,9.0,8,-1.125,-15.571428571428571,2.0,-0.07595025636594599,0,Low
U0228,2025-03-19,12,16,13.0,vpn,209.0,1,0,0,0,0,3,29.0,1.1428571428571428,32.76923076923077,23.153846153846153,11.307692307692308,13,-16.769230769230766,-10.153846153846153,0.6923076923076916,-0.07598320665487873,0,Low
U0135,2025-01-22,7,17,15.0,vpn,195.9,1,0,0,0,1,2,32.0,1.0625,27.625,26.571428571428573,10.5,8,-10.625,-11.571428571428573,3.5,-0.07602565552462132,0,Low
U0049,2025-01-05,13,20,22.0,laptop,128.7,0,0,0,1,0,4,42.0,0.8695652173913043,24.428571428571427,18.857142857142858,11.428571428571429,13,-4.428571428571427,3.1428571428571423,1.5714285714285712,-0.0761119370557864,0,Low
U0251,2025-03-28,13,19,13.0,vpn,181.7,1,0,0,0,0,4,32.0,1.3571428571428572,22.285714285714285,12.857142857142858,9.428571428571429,6,-3.2857142857142847,0.14285714285714235,3.571428571428571,-0.07626568381938192,0,Low
U0070,2025-03-09,13,19,15.0,desktop,256.0,1,0,0,1,0,4,34.0,1.1875,29.142857142857142,15.333333333333334,13.714285714285714,7,-10.142857142857142,-0.3333333333333339,0.7142857142857135,-0.07670305839011321,0,Low
U0227,2025-03-27,6,27,6.0,desktop,162.8,1,0,0,0,1,3,33.0,3.857142857142857,35.0,23.22222222222222,9.11111111111111,8,-8.0,-17.22222222222222,3.1111111111111107,-0.07676778377787735,0,Low
U0338,2025-02-23,13,23,17.0,vpn,186.7,0,0,0,1,0,4,40.0,1.2777777777777777,28.833333333333332,19.666666666666668,11.833333333333334,6,-5.833333333333332,-2.666666666666668,1.166666666666666,-0.07695860266265964,0,Low
U0051,2025-02-07,11,22,,desktop,144.8,0,0,0,0,0,2,22.0,22.0,27.714285714285715,17.5,10.857142857142858,7,-5.714285714285715,-17.5,0.14285714285714235,-0.07707433459676094,0,Low
U0231,2025-03-20,7,31,15.0,vpn,177.4,0,0,0,0,1,2,46.0,1.9375,23.285714285714285,13.0,8.857142857142858,7,7.714285714285715,2.0,1.8571428571428577,-0.07707781555718163,0,Low
U0186,2025-02-15,8,17,15.0,vpn,122.3,0,0,0,1,0,1,32.0,1.0625,31.46153846153846,18.692307692307693,8.846153846153847,13,-14.46153846153846,-3.6923076923076934,0.8461538461538467,-0.07711900203607991,0,Low
U0276,2025-03-27,6,35,20.0,laptop,136.7,0,0,0,0,1,3,55.0,1.6666666666666667,23.666666666666668,15.666666666666666,8.333333333333334,3,11.333333333333332,4.333333333333334,2.333333333333334,-0.07714637735060415,0,Low
U0294,2025-03-20,10,21,14.0,unknown,205.7,0,0,0,0,0,1,35.0,1.4,37.09090909090909,23.454545454545453,10.909090909090908,10,-16.090909090909093,-9.454545454545453,0.9090909090909083,-0.07717371405228346,0,Low
U0068,2025-01-29,5,19,9.0,laptop,174.3,1,0,0,0,1,4,28.0,1.9,34.0,22.0,10.625,8,-15.0,-13.0,5.625,-0.07725307386605068,0,Low
U0094,2025-02-26,5,14,13.0,laptop,192.2,0,0,0,0,1,4,27.0,1.0,33.375,17.857142857142858,11.25,8,-19.375,-4.857142857142858,6.25,-0.07783736599527463,0,Low
U0213,2025-03-05,10,16,,desktop,216.3,1,0,0,0,0,1,16.0,16.0,22.6,11.75,10.4,5,-6.600000000000001,-11.75,0.40000000000000036,-0.07785057846820231,0,Low
U0187,2025-01-18,11,13,18.0,vpn,140.6,0,0,0,1,0,2,31.0,0.6842105263157895,29.75,19.75,8.875,8,-16.75,-1.75,2.125,-0.0779298931352152,0,Low
U0083,2025-03-29,11,24,11.0,vpn,156.6,2,0,0,1,0,2,35.0,2.0,26.444444444444443,14.555555555555555,11.222222222222221,9,-2.444444444444443,-3.5555555555555554,0.22222222222222143,-0.07805117771711034,0,Low
U0272,2025-03-20,8,24,16.0,unknown,163.0,0,0,0,0,0,1,40.0,1.411764705882353,31.75,19.454545454545453,8.5,11,-7.75,-3.4545454545454533,0.5,-0.07805155367233163,0,Low
U0336,2025-03-09,6,33,10.0,laptop,162.2,0,0,0,1,1,3,43.0,3.0,26.0,13.76923076923077,9.846153846153847,12,7.0,-3.76923076923077,3.8461538461538467,-0.078078407504583,0,Low
U0115,2025-02-11,6,21,18.0,vpn,203.0,0,0,0,0,1,3,39.0,1.105263157894737,27.166666666666668,15.2,10.5,6,-6.166666666666668,2.8000000000000007,4.5,-0.07811737761314924,0,Low
U0008,2025-01-09,4,18,18.0,laptop,288.9,0,0,0,0,1,5,36.0,0.9473684210526315,23.875,15.25,8.25,8,-5.875,2.75,4.25,-0.07811887829967223,0,Low
U0233,2025-02-16,11,21,9.0,vpn,178.2,1,0,0,1,0,2,30.0,2.1,21.4,15.0,9.2,4,-0.3999999999999986,-6.0,1.8000000000000007,-0.07814577142382989,0,Low
U0134,2025-02-02,8,18,12.0,vpn,,0,0,0,1,0,1,30.0,1.3846153846153846,32.0,20.0,7.5,4,-14.0,-8.0,0.5,-0.07818059977582004,0,Low
U0002,2025-03-15,10,24,11.0,vpn,164.2,1,0,0,1,0,1,35.0,2.0,21.0,13.1,10.0,10,3.0,-2.0999999999999996,0.0,-0.07839433773895704,0,Low
U0342,2025-02-08,13,18,9.0,desktop,180.4,0,0,0,1,0,4,27.0,1.8,20.2,18.2,12.4,5,-2.1999999999999993,-9.2,0.5999999999999996,-0.07850724623275124,0,Low
U0346,2025-03-10,7,15,15.0,laptop,135.6,2,0,0,0,1,2,30.0,0.9375,37.0,20.833333333333332,12.333333333333334,6,-22.0,-5.833333333333332,5.333333333333334,-0.07851271843391255,0,Low
U0301,2025-01-25,11,28,9.0,desktop,18.7,0,0,0,1,0,2,37.0,2.8,36.111111111111114,24.444444444444443,9.11111111111111,9,-8.111111111111114,-15.444444444444443,1.8888888888888893,-0.0786220192047612,0,Low
U0117,2025-03-09,12,16,10.0,vpn,222.6,0,0,0,1,0,3,26.0,1.4545454545454546,23.11111111111111,15.88888888888889,10.777777777777779,8,-7.111111111111111,-5.888888888888889,1.2222222222222214,-0.07874436555631326,0,Low
U0306,2025-02-18,12,25,15.0,unknown,198.3,1,0,0,0,0,3,40.0,1.5625,31.555555555555557,21.333333333333332,9.88888888888889,8,-6.555555555555557,-6.333333333333332,2.1111111111111107,-0.07878107888218122,0,Low
U0048,2025-01-18,10,19,11.0,laptop,212.6,0,0,0,1,0,1,30.0,1.5833333333333333,37.5,33.333333333333336,9.833333333333334,6,-18.5,-22.333333333333336,0.16666666666666607,-0.07890926856757685,0,Low
U0016,2025-02-26,10,13,10.0,vpn,221.3,0,0,0,0,0,1,23.0,1.1818181818181819,30.0,21.4,10.545454545454545,11,-17.0,-11.399999999999999,0.545454545454545,-0.0791373029592482,0,Low
U0246,2025-01-11,9,20,7.0,laptop,289.5,1,0,0,1,0,0,27.0,2.5,20.5,10.5,9.25,4,-0.5,-3.5,0.25,-0.07931463117210419,0,Low
U0087,2025-02-08,4,20,10.0,laptop,175.1,0,0,0,1,1,5,30.0,1.8181818181818181,25.833333333333332,14.333333333333334,8.333333333333334,6,-5.833333333333332,-4.333333333333334,4.333333333333334,-0.07937391307416675,0,Low
U0239,2025-01-11,5,18,12.0,laptop,178.6,1,0,0,1,1,4,30.0,1.3846153846153846,20.666666666666668,12.88888888888889,10.11111111111111,8,-2.666666666666668,-0.8888888888888893,5.111111111111111,-0.07938378323465928,0,Low
U0333,2025-03-22,6,14,17.0,laptop,167.8,0,0,0,1,1,3,31.0,0.7777777777777778,32.8,23.6,10.4,10,-18.799999999999997,-6.600000000000001,4.4,-0.07944269666266279,0,Low
U0200,2025-01-01,4,18,14.0,desktop,169.0,1,0,0,0,1,5,32.0,1.2,24.88888888888889,14.666666666666666,8.444444444444445,9,-6.888888888888889,-0.6666666666666661,4.444444444444445,-0.07964126381097208,0,Low
U0144,2025-01-06,7,23,20.0,desktop,192.6,0,0,0,0,1,2,43.0,1.0952380952380953,34.0,22.22222222222222,13.3,10,-11.0,-2.2222222222222214,6.300000000000001,-0.0798727844991215,0,Low
U0216,2025-02-15,6,29,10.0,desktop,121.5,0,0,0,1,1,3,39.0,2.6363636363636362,30.571428571428573,16.714285714285715,10.714285714285714,7,-1.571428571428573,-6.714285714285715,4.7142857142857135,-0.08019789339791616,0,Low
U0158,2025-03-24,5,26,12.0,laptop,257.5,0,0,0,0,1,4,38.0,2.0,28.0,27.666666666666668,8.714285714285714,7,-2.0,-15.666666666666668,3.7142857142857135,-0.08054362490266076,0,Low
U0297,2025-02-09,14,19,11.0,desktop,196.8,0,0,0,1,0,3,30.0,1.5833333333333333,33.75,24.5,13.5,8,-14.75,-13.5,0.5,-0.08089028976066659,0,Low
U0112,2025-03-23,12,28,7.0,laptop,252.9,0,0,0,1,0,3,35.0,3.5,33.42857142857143,18.642857142857142,11.5,14,-5.428571428571431,-11.642857142857142,0.5,-0.0809659939527172,0,Low
U0042,2025-01-28,10,23,15.0,unknown,235.5,1,0,0,0,0,1,38.0,1.4375,30.076923076923077,15.846153846153847,8.846153846153847,11,-7.076923076923077,-0.8461538461538467,1.1538461538461533,-0.08104877683108586,0,Low
U0057,2025-03-10,7,21,12.0,desktop,95.1,0,0,0,0,1,2,33.0,1.6153846153846154,33.4,28.4,11.6,10,-12.399999999999999,-16.4,4.6,-0.08107521525598299,0,Low
U0311,2025-03-25,6,30,13.0,vpn,183.2,0,0,0,0,1,3,43.0,2.142857142857143,31.857142857142858,21.714285714285715,10.714285714285714,7,-1.8571428571428577,-8.714285714285715,4.7142857142857135,-0.08109047429436744,0,Low
U0220,2025-02-05,10,28,16.0,unknown,182.6,0,0,0,0,0,1,44.0,1.6470588235294117,25.714285714285715,17.0,8.428571428571429,7,2.2857142857142847,-1.0,1.5714285714285712,-0.08110402244189857,0,Low
U0018,2025-03-12,5,14,16.0,laptop,200.5,0,0,0,0,1,4,30.0,0.8235294117647058,34.0,23.88888888888889,8.88888888888889,9,-20.0,-7.888888888888889,3.8888888888888893,-0.0811537070725934,0,Low
U0019,2025-01-12,11,23,9.0,vpn,225.8,0,0,0,1,0,2,32.0,2.3,33.857142857142854,24.5,11.285714285714286,7,-10.857142857142854,-15.5,0.2857142857142865,-0.08123713611467626,0,Low
U0009,2025-01-08,4,24,10.0,laptop,166.2,0,0,0,0,1,5,34.0,2.1818181818181817,23.444444444444443,14.88888888888889,10.333333333333334,9,0.5555555555555571,-4.888888888888889,6.333333333333334,-0.08140716641045082,0,Low
U0074,2025-03-01,13,15,15.0,laptop,196.4,0,0,0,1,0,4,30.0,0.9375,29.5,18.75,13.0,4,-14.5,-3.75,0.0,-0.0816591146611017,0,Low
U0097,2025-02-17,9,18,16.0,vpn,122.8,0,0,0,0,0,0,34.0,1.0588235294117647,38.333333333333336,26.333333333333332,11.5,6,-20.333333333333336,-10.333333333333332,2.5,-0.08183542790188242,0,Low
U0279,2025-03-10,6,17,14.0,vpn,189.4,0,0,0,0,1,3,31.0,1.1333333333333333,31.571428571428573,18.0,9.857142857142858,7,-14.571428571428573,-4.0,3.8571428571428577,-0.08192075206965588,0,Low
U0086,2025-02-16,6,23,13.0,laptop,129.2,0,0,0,1,1,3,36.0,1.6428571428571428,30.235294117647058,19.176470588235293,10.705882352941176,16,-7.235294117647058,-6.1764705882352935,4.705882352941176,-0.0822097654122087,0,Low
U0006,2025-01-24,5,21,17.0,desktop,214.9,0,0,0,0,1,4,38.0,1.1666666666666667,22.5,16.0,8.75,4,-1.5,1.0,3.75,-0.08230886170560447,0,Low
U0094,2025-03-01,7,31,15.0,desktop,178.1,2,0,0,1,1,2,46.0,1.9375,33.375,17.857142857142858,11.25,8,-2.375,-2.8571428571428577,4.25,-0.08241593882750264,0,Low
U0130,2025-03-13,11,25,19.0,vpn,262.1,0,0,0,0,0,2,44.0,1.25,39.9,23.7,10.7,8,-14.899999999999999,-4.699999999999999,0.3000000000000007,-0.08270320186037011,0,Low
U0026,2025-03-28,7,29,19.0,vpn,179.6,0,0,0,0,1,2,48.0,1.45,30.75,14.5,10.125,8,-1.75,4.5,3.125,-0.08284395018289042,0,Low
U0299,2025-02-22,10,15,18.0,vpn,194.8,0,0,0,1,0,1,33.0,0.7894736842105263,30.916666666666668,20.166666666666668,10.416666666666666,11,-15.916666666666668,-2.166666666666668,0.4166666666666661,-0.08297458757091009,0,Low
U0258,2025-03-29,11,32,15.0,desktop,108.6,0,0,0,1,0,2,47.0,2.0,31.714285714285715,21.5,9.071428571428571,14,0.2857142857142847,-6.5,1.9285714285714288,-0.08307411637618123,0,Low
U0291,2025-02-02,9,19,12.0,vpn,248.9,0,0,0,1,0,0,31.0,1.4615384615384615,21.88888888888889,14.5,10.666666666666666,9,-2.8888888888888893,-2.5,1.666666666666666,-0.08311876168805499,0,Low
U0335,2025-01-19,6,29,22.0,laptop,177.0,0,0,0,1,1,3,51.0,1.2608695652173914,21.4,14.8,9.3,9,7.600000000000001,7.199999999999999,3.3000000000000007,-0.08312788649476222,0,Low
U0258,2025-01-11,12,16,17.0,desktop,211.0,1,0,0,1,0,3,33.0,0.8888888888888888,31.714285714285715,21.5,9.071428571428571,14,-15.714285714285715,-4.5,2.928571428571429,-0.08330562194327729,0,Low
U0112,2025-02-18,6,21,11.0,desktop,201.8,0,0,0,0,1,3,32.0,1.75,33.42857142857143,18.642857142857142,11.5,14,-12.42857142857143,-7.642857142857142,5.5,-0.08380868226610466,0,Low
U0268,2025-01-22,8,20,13.0,unknown,177.2,0,0,0,0,0,1,33.0,1.4285714285714286,27.2,16.8,11.0,5,-7.199999999999999,-3.8000000000000007,3.0,-0.08382390977476156,0,Low
U0022,2025-03-08,6,18,13.0,desktop,96.5,0,0,0,1,1,3,31.0,1.2857142857142858,28.625,19.875,9.875,8,-10.625,-6.875,3.875,-0.08383747097563371,0,Low
U0101,2025-03-20,10,15,23.0,desktop,238.8,0,0,0,0,0,1,38.0,0.625,37.9,19.88888888888889,9.0,10,-22.9,3.1111111111111107,1.0,-0.08387348911107417,0,Low
U0219,2025-02-28,13,20,15.0,desktop,98.8,0,0,0,0,0,4,35.0,1.25,38.5,23.333333333333332,8.833333333333334,5,-18.5,-8.333333333333332,4.166666666666666,-0.08387564300971517,0,Low
U0280,2025-03-27,8,16,8.0,vpn,175.5,1,0,0,0,0,1,24.0,1.7777777777777777,31.727272727272727,18.1,9.545454545454545,10,-15.727272727272727,-10.100000000000001,1.545454545454545,-0.08408991259108395,0,Low
U0026,2025-02-12,7,26,13.0,vpn,114.6,1,0,0,0,1,2,39.0,1.8571428571428572,30.75,14.5,10.125,8,-4.75,-1.5,3.125,-0.08425160445950575,0,Low
U0174,2025-03-06,8,32,23.0,desktop,271.6,0,0,0,0,0,1,55.0,1.3333333333333333,33.2,18.2,8.0,5,-1.2000000000000028,4.800000000000001,0.0,-0.08438650284638116,0,Low
U0001,2025-01-08,7,32,15.0,laptop,165.3,1,0,0,0,1,2,47.0,2.0,41.625,28.625,11.375,7,-9.625,-13.625,4.375,-0.08439768478085258,0,Low
U0004,2025-01-23,9,21,11.0,laptop,257.5,0,0,0,0,0,0,32.0,1.75,42.6,26.4,12.4,5,-21.6,-15.399999999999999,3.4000000000000004,-0.08460743727867481,0,Low
U0120,2025-03-21,6,25,12.0,desktop,186.7,2,0,0,0,1,3,37.0,1.9230769230769231,32.285714285714285,25.46153846153846,9.285714285714286,11,-7.285714285714285,-13.46153846153846,3.2857142857142865,-0.08461741716384774,0,Low
U0001,2025-01-18,10,22,17.0,desktop,209.6,1,0,0,1,0,1,39.0,1.2222222222222223,41.625,28.625,11.375,7,-19.625,-11.625,1.375,-0.08463437544181235,0,Low
U0038,2025-03-13,9,20,16.0,unknown,137.2,0,0,0,0,0,0,36.0,1.1764705882352942,27.142857142857142,19.142857142857142,9.142857142857142,7,-7.142857142857142,-3.1428571428571423,0.14285714285714235,-0.08495944779096326,0,Low
U0153,2025-01-17,12,24,17.0,laptop,159.5,0,0,0,0,0,3,41.0,1.3333333333333333,43.57142857142857,29.714285714285715,14.714285714285714,6,-19.57142857142857,-12.714285714285715,2.7142857142857135,-0.0850009255059424,0,Low
U0109,2025-01-19,7,23,15.0,desktop,197.6,0,0,0,1,1,2,38.0,1.4375,30.25,16.25,8.25,4,-7.25,-1.25,1.25,-0.0850030982679843,0,Low
U0002,2025-02-04,10,18,,laptop,124.0,1,0,0,0,0,1,18.0,18.0,21.0,13.1,10.0,10,-3.0,-13.1,0.0,-0.0850215779772363,0,Low
U0198,2025-03-02,8,22,10.0,desktop,257.6,0,0,0,1,0,1,32.0,2.0,37.7,26.1,11.6,9,-15.700000000000003,-16.1,3.5999999999999996,-0.08511066789353539,0,Low
U0015,2025-03-16,10,23,,laptop,212.8,0,0,0,1,0,1,23.0,23.0,23.5,13.714285714285714,11.875,8,-0.5,-13.714285714285714,1.875,-0.08522806854468978,0,Low
U0012,2025-01-12,7,26,15.0,laptop,173.3,2,0,0,1,1,2,41.0,1.625,31.75,21.5,7.5,4,-5.75,-6.5,0.5,-0.08528553938408906,0,Low
U0062,2025-01-01,9,18,17.0,vpn,161.7,0,0,0,0,0,0,35.0,1.0,38.0,22.583333333333332,11.416666666666666,12,-20.0,-5.583333333333332,2.416666666666666,-0.08531529623782957,0,Low
U0003,2025-02-22,7,10,12.0,laptop,161.0,1,0,0,1,1,2,22.0,0.7692307692307693,28.2,18.1,8.7,9,-18.2,-6.100000000000001,1.6999999999999993,-0.08532500169786983,0,Low
U0130,2025-03-13,9,16,11.0,desktop,246.4,1,0,0,0,0,0,27.0,1.3333333333333333,39.9,23.7,10.7,8,-23.9,-12.7,1.6999999999999993,-0.08535018667779287,0,Low
U0219,2025-01-31,10,32,15.0,vpn,240.8,0,0,0,0,0,1,47.0,2.0,38.5,23.333333333333332,8.833333333333334,5,-6.5,-8.333333333333332,1.166666666666666,-0.08548883494255466,0,Low
U0200,2025-01-06,9,19,20.0,vpn,223.0,0,0,0,0,0,0,39.0,0.9047619047619048,24.88888888888889,14.666666666666666,8.444444444444445,9,-5.888888888888889,5.333333333333334,0.5555555555555554,-0.08552884763224844,0,Low
U0117,2025-01-24,6,38,19.0,laptop,235.8,2,0,0,0,1,3,57.0,1.9,23.11111111111111,15.88888888888889,10.777777777777779,8,14.88888888888889,3.1111111111111107,4.777777777777779,-0.0855569907869087,0,Low
U0105,2025-02-02,10,18,,laptop,175.7,1,0,0,1,0,1,18.0,18.0,29.833333333333332,18.2,9.0,6,-11.833333333333332,-18.2,1.0,-0.08560251476595937,0,Low
U0159,2025-02-01,10,23,10.0,vpn,246.0,1,0,0,1,0,1,33.0,2.090909090909091,29.916666666666668,22.166666666666668,9.916666666666666,10,-6.916666666666668,-12.166666666666668,0.08333333333333393,-0.08565742650180158,0,Low
U0206,2025-03-19,9,35,14.0,vpn,106.6,0,0,0,0,0,0,49.0,2.3333333333333335,29.818181818181817,17.636363636363637,9.909090909090908,10,5.181818181818183,-3.6363636363636367,0.9090909090909083,-0.08575678178701879,0,Low
U0228,2025-01-24,13,32,16.0,desktop,144.2,1,0,0,0,0,4,48.0,1.8823529411764706,32.76923076923077,23.153846153846153,11.307692307692308,13,-0.7692307692307665,-7.153846153846153,1.6923076923076916,-0.0857841190371883,0,Low
U0273,2025-03-18,11,16,21.0,vpn,206.4,0,0,0,0,0,2,37.0,0.7272727272727273,19.8,16.8,9.5,10,-3.8000000000000007,4.199999999999999,1.5,-0.08579543901764702,0,Low
U0224,2025-01-24,8,17,13.0,desktop,168.0,0,0,0,0,0,1,30.0,1.2142857142857142,34.5,29.0,12.75,4,-17.5,-16.0,4.75,-0.0858268686443942,0,Low
U0328,2025-01-03,5,19,10.0,desktop,164.5,1,0,0,0,1,4,29.0,1.7272727272727273,23.428571428571427,14.714285714285714,9.571428571428571,6,-4.428571428571427,-4.7142857142857135,4.571428571428571,-0.08609148277648265,0,Low
U0198,2025-01-17,7,23,18.0,desktop,231.6,1,0,0,0,1,2,41.0,1.2105263157894737,37.7,26.1,11.6,9,-14.700000000000003,-8.100000000000001,4.6,-0.08612615423549541,0,Low
